bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,throughput-metric,kernel-time-mean,kernel-time-stddev,kernel-time-min,kernel-time-throughput,run-time-mean,run-time-stddev,run-time-min,run-time-throughput,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
MicroBench_LocalMem_int32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001423,0.000008,0.001414,11312.521123,,,,
MicroBench_LocalMem_fp32_4096,,,524288,128,,16.000000,N/A,N/A,N/A,N/A,0.001423,0.000010,0.001413,11326.399217,,,,
MicroBench_LocalMem_fp64_4096,,,524288,128,,32.000000,N/A,N/A,N/A,N/A,0.003265,0.000034,0.003228,9913.682803,,,,
MicroBench_LocalMem_int32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043197,0.000051,0.043136,11869.365210,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,512,,512.000000,N/A,N/A,N/A,N/A,0.043389,0.000332,0.043232,11842.968803,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,512,,1024.000000,N/A,N/A,N/A,N/A,0.086197,0.000077,0.086138,11887.931863,,,,
MicroBench_LocalMem_int32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005450,0.000004,0.005445,11754.228630,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005443,0.000011,0.005430,11785.525533,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,128,,128.000000,N/A,N/A,N/A,N/A,0.010937,0.000060,0.010876,11768.761129,,,,
MicroBench_LocalMem_int32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005486,0.000007,0.005481,11675.983433,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,512,,64.000000,N/A,N/A,N/A,N/A,0.005486,0.000011,0.005479,11680.993527,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,512,,128.000000,N/A,N/A,N/A,N/A,0.010963,0.000051,0.010924,11717.334680,,,,
MicroBench_LocalMem_int32_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000109,0.000012,0.000103,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000107,0.000007,0.000102,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,4096,128,,0.000000,N/A,N/A,N/A,N/A,0.000165,0.000046,0.000129,N/A,,,,
MicroBench_LocalMem_int32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001477,0.000068,0.001440,11109.051308,,,,
MicroBench_LocalMem_fp32_4096,,,524288,256,,16.000000,N/A,N/A,N/A,N/A,0.001485,0.000092,0.001440,11111.898204,,,,
MicroBench_LocalMem_fp64_4096,,,524288,256,,32.000000,N/A,N/A,N/A,N/A,0.002888,0.000043,0.002855,11209.058040,,,,
MicroBench_LocalMem_int32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005449,0.000010,0.005438,11769.114974,,,,
MicroBench_LocalMem_fp32_4096,,,2097152,128,,64.000000,N/A,N/A,N/A,N/A,0.005451,0.000021,0.005439,11766.977082,,,,
MicroBench_LocalMem_fp64_4096,,,2097152,128,,128.000000,N/A,N/A,N/A,N/A,0.010938,0.000041,0.010890,11754.332252,,,,
MicroBench_LocalMem_int32_4096,,,1048576,512,,32.000000,N/A,N/A,N/A,N/A,0.002945,0.000050,0.002857,11202.034289,,,,
MicroBench_LocalMem_fp32_4096,,,1048576,512,,32.000000,N/A,N/A,N/A,N/A,0.002964,0.000003,0.002962,10804.744093,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,512,,64.000000,N/A,N/A,N/A,N/A,0.005933,0.000051,0.005895,10857.135199,,,,
